instructor_id,name,expertise_area,rating,join_date
i02516,Zara Martin,Biology,4.4,5/17/2019
i02517,Sophia Sharma,Music,4,12/19/2019
i02518,Ethan Taylor,AI,3.2,5/29/2020
i02519,Ethan Lewis,Physics,3.5,9/19/2019
i02520,Karan Moore,Design,3.6,3/21/2021
i02521,Lucas Thomas,Math,4.8,5/10/2021
i02522,Sophia Lee,Programming,3.2,2/11/2019
i02523,Amelia Lewis,Math,3.5,5/17/2018
i02524,Karan Anderson,Programming,4.7,5/10/2018
i02525,Mia Lewis,Programming,3,4/18/2018
i02526,Meera Clark,History,4.9,12/23/2020
i02527,Noah Johnson,Biology,3.1,9/8/2019
i02528,Aarav Anderson,Design,3.6,10/12/2018
i02529,Eva Hall,Biology,3.6,12/8/2020
i02530,Sophia Smith,History,4.2,1/1/2019
i02531,Riya Thomas,Data Science,4.8,7/18/2021
i02532,Karan Moore,Math,4.9,3/11/2021
i02533,Zara Patel,Design,3.1,7/14/2018
i02534,Eva Thomas,History,3.3,2/27/2019
i02535,Emma Smith,Physics,4.1,8/10/2021
i02536,Amelia Smith,Physics,4.7,3/19/2020
i02537,Karan Lewis,Programming,3.7,4/2/2020
i02538,Amelia Miller,Music,4.7,1/26/2018
i02539,Benjamin Hall,Math,4.7,12/21/2021
i02540,Aarav Smith,Biology,3.1,11/26/2019
i02541,Liam Martin,Music,3.8,2/16/2019
i02542,Benjamin Davis,Biology,4.8,5/26/2019
i02543,Sophia Taylor,Data Science,4,12/29/2020
i02544,Aarav Walker,Music,3.7,4/22/2021
i02545,Lucas Martin,Business,4.7,11/1/2019
i02546,Lucas Sharma,Data Science,3.9,7/1/2018
i02547,Lucas Moore,Music,4.4,10/17/2021
i02548,Karan Sharma,AI,4.4,11/12/2018
i02549,Riya Sharma,Math,4.9,5/23/2018
i02550,Noah Wilson,Data Science,4.1,5/9/2018
i02551,Mia Davis,Physics,4.3,12/18/2021
i02552,Noah Sharma,Business,3.2,7/8/2020
i02553,Olivia Taylor,Physics,4.7,9/21/2020
i02554,Karan Hall,Design,4,8/26/2021
i02555,Riya Davis,Math,3.8,3/2/2021
i02556,Arjun Taylor,Data Science,3.7,4/1/2020
i02557,Aarav Clark,Math,4.3,6/21/2019
i02558,Ethan Wilson,Design,4,7/15/2021
i02559,Isabella Taylor,AI,3.7,5/14/2021
i02560,Amelia Patel,History,4.5,9/29/2020
i02561,Isabella Wilson,Math,4.9,10/4/2019
i02562,Liam Clark,AI,3.6,11/19/2020
i02563,Eva Walker,History,4.7,8/7/2019
i02564,Lucas Davis,Physics,4.5,1/12/2018
i02565,Ethan Wilson,Music,4.6,10/30/2019
i02566,Zara Walker,History,4.7,12/11/2019
i02567,Karan Lewis,AI,4.6,10/21/2021
i02568,Meera Wilson,AI,4.4,12/5/2018
i02569,Mia Davis,Music,3.9,11/11/2019
i02570,Riya Wilson,AI,4.4,12/17/2018
i02571,Ethan Walker,Physics,4.4,4/30/2019
i02572,Amelia Sharma,Design,3.7,10/2/2018
i02573,Mia Lee,Data Science,4.3,5/26/2019
i02574,Zara Walker,History,4.2,9/18/2018
i02575,Meera Singh,Biology,3.8,4/3/2021
i02576,Liam Brown,AI,4.3,12/3/2018
i02577,Lucas Smith,Programming,3.6,5/8/2020
i02578,Mia Patel,Programming,4.9,4/12/2019
i02579,Riya Patel,Math,4.2,9/29/2021
i02580,Sophia Hall,AI,3.7,8/16/2021
i02581,Mia Patel,Data Science,4,10/17/2018
i02582,Karan Davis,Math,4.7,10/7/2018
i02583,Karan Verma,Physics,4.3,4/1/2019
i02584,Lucas Moore,Programming,3.7,9/26/2021
i02585,Olivia Sharma,Programming,4.8,9/2/2020
i02586,Karan Sharma,Programming,3.4,8/5/2018
i02587,Arjun Walker,Programming,4.8,6/7/2019
i02588,Sophia Singh,Biology,3.1,9/13/2019
i02589,Riya Moore,AI,4,6/23/2021
i02590,Benjamin Taylor,Math,4.4,1/24/2018
i02591,Sophia Lewis,Design,4.1,10/23/2019
i02592,Meera Patel,AI,3.2,11/2/2018
i02593,Meera Lewis,History,4,4/1/2019
i02594,Benjamin Clark,Biology,3.8,2/15/2018
i02595,Meera Brown,Data Science,4.1,10/9/2019
i02596,Emma Martin,Design,4.4,10/28/2020
i02597,Zara Smith,Math,4.8,3/3/2021
i02598,Meera Lee,Physics,4.6,4/4/2020
i02599,Aanya Lee,Programming,4.8,9/21/2018
i02600,Olivia Lewis,Data Science,4,5/22/2021
i02601,Olivia Lewis,History,3.3,4/1/2020
i02602,Eva Moore,Physics,3.9,1/8/2021
i02603,Olivia Sharma,History,4.4,4/3/2021
i02604,Amelia Walker,Business,3.5,6/4/2021
i02605,Mia Verma,Math,3.4,2/6/2020
i02606,Noah Smith,AI,4.8,6/1/2018
i02607,Sophia Miller,AI,4.5,5/9/2019
i02608,Zara Verma,Physics,3.7,11/27/2018
i02609,Benjamin Walker,Business,4.2,9/8/2020
i02610,Vihaan Brown,Programming,3.6,12/26/2019
i02611,Lucas Moore,Data Science,4.1,5/29/2020
i02612,Eva Hall,History,4.8,2/6/2019
i02613,Karan Taylor,Biology,4.5,1/28/2018
i02614,Noah Singh,Design,4.1,11/20/2020
i02615,Riya Brown,Physics,4.4,8/2/2021
i02616,Noah Hall,Biology,4.9,8/22/2021
i02617,Zara Sharma,Design,3.8,10/19/2018
i02618,Ethan Thomas,Physics,4.9,10/14/2019
i02619,Karan Miller,Business,3.2,4/27/2020
i02620,Zara Hall,History,3.8,8/19/2018
i02621,Sophia Singh,Music,4.1,4/5/2021
i02622,Vihaan Sharma,Music,3.6,5/28/2021
i02623,Meera Anderson,Design,4.3,10/10/2020
i02624,Arjun Sharma,Music,4.3,8/18/2020
i02625,Riya Patel,Biology,3.2,6/1/2021
i02626,Karan Lee,Programming,4.4,10/26/2018
i02627,Eva Thomas,Data Science,3,9/23/2018
i02628,Riya Brown,Math,4,12/24/2021
i02629,Zara Anderson,Data Science,4.3,1/14/2019
i02630,Benjamin Smith,Math,3.7,8/13/2020
i02631,Arjun Hall,Math,4.5,12/22/2019
i02632,Zara Singh,Business,4,11/25/2020
i02633,Mia Singh,Design,4.9,7/30/2019
i02634,Ethan Anderson,Music,4.9,2/20/2021
i02635,Sophia Anderson,Math,3.1,12/21/2018
i02636,Sophia Smith,Biology,4.6,1/11/2018
i02637,Eva Johnson,Business,4.7,10/5/2019
i02638,Olivia Smith,Biology,4,5/3/2018
i02639,Riya Smith,Music,4.6,9/19/2021
i02640,Ethan Sharma,History,4.4,11/20/2021
i02641,Benjamin Smith,AI,3.1,1/31/2020
i02642,Aanya Johnson,Math,4.9,7/27/2019
i02643,Aarav Davis,History,4.5,9/11/2021
i02644,Mia Taylor,Physics,4.6,6/14/2018
i02645,Isabella Walker,History,3.9,2/8/2020
i02646,Aanya Brown,Math,3.7,12/1/2021
i02647,Eva Miller,History,4.8,2/5/2021
i02648,Riya Smith,Design,3.6,7/15/2019
i02649,Emma Hall,Physics,3.7,1/17/2019
i02650,Aarav Hall,Music,3.5,8/28/2019
i02651,Meera Verma,Music,3.3,4/20/2021
i02652,Liam Verma,Music,3.1,7/29/2021
i02653,Karan Verma,Music,3.8,4/22/2018
i02654,Benjamin Moore,Biology,3.8,1/13/2019
i02655,Karan Lewis,Design,3.8,9/20/2019
i02656,Aanya Verma,Business,3.8,5/1/2018
i02657,Liam Anderson,Design,4.4,5/31/2018
i02658,Vihaan Thomas,Music,3.2,9/8/2019
i02659,Liam Clark,Business,4.8,11/17/2021
i02660,Emma Hall,Business,4.9,7/6/2018
i02661,Aarav Davis,Programming,4.4,6/20/2021
i02662,Olivia Taylor,Physics,3.8,2/15/2018
i02663,Riya Lewis,Design,3.3,1/16/2020
i02664,Karan Walker,Business,3.4,5/25/2021
i02665,Aarav Patel,Programming,4,2/17/2020
i02666,Amelia Lewis,Biology,3.4,11/7/2021
i02667,Isabella Davis,Biology,3.8,1/17/2021
i02668,Liam Moore,Physics,4,1/10/2020
i02669,Zara Martin,Math,4.1,7/1/2020
i02670,Liam Smith,Programming,4.7,10/12/2021
i02671,Benjamin Davis,Music,3.7,12/26/2018
i02672,Lucas Miller,Biology,4.6,3/30/2020
i02673,Amelia Moore,AI,4,8/7/2021
i02674,Amelia Verma,History,3.7,3/20/2020
i02675,Meera Clark,Music,3.1,12/20/2020
i02676,Arjun Singh,Data Science,4.6,6/14/2021
i02677,Mia Lewis,Design,3.5,1/16/2020
i02678,Olivia Miller,History,3.1,3/22/2019
i02679,Amelia Patel,Math,4.5,8/9/2019
i02680,Vihaan Wilson,Physics,4.8,7/24/2019
i02681,Vihaan Walker,History,3.8,8/10/2018
i02682,Mia Davis,Data Science,4.1,5/5/2020
i02683,Benjamin Walker,Biology,3.6,12/13/2019
i02684,Benjamin Walker,Design,3.6,2/25/2018
i02685,Emma Davis,Design,4.4,1/14/2021
i02686,Emma Patel,History,4.4,12/29/2018
i02687,Isabella Thomas,Physics,3.7,9/26/2021
i02688,Emma Taylor,Biology,4.7,11/13/2021
i02689,Amelia Sharma,Math,3.7,8/18/2021
i02690,Isabella Taylor,History,4.6,4/3/2018
i02691,Benjamin Brown,Biology,3.6,1/6/2020
i02692,Karan Thomas,Physics,5,3/24/2020
i02693,Noah Lee,History,4.9,9/19/2020
i02694,Amelia Clark,Music,4.8,9/24/2019
i02695,Vihaan Moore,Biology,3.7,2/12/2020
i02696,Sophia Wilson,Programming,4,5/30/2018
i02697,Amelia Miller,Data Science,3.7,6/22/2020
i02698,Eva Lee,Math,3.6,11/30/2020
i02699,Meera Lee,Business,4.5,5/23/2018
i02700,Ethan Wilson,AI,4.6,2/29/2020
i02701,Mia Clark,Math,3.5,10/26/2019
i02702,Sophia Lee,History,4,2/11/2019
i02703,Arjun Johnson,Design,4.7,7/17/2021
i02704,Meera Lewis,Business,3.3,1/25/2018
i02705,Mia Singh,Data Science,4.9,3/8/2018
i02706,Aarav Johnson,Music,4.4,8/1/2020
i02707,Eva Johnson,Physics,3,10/9/2020
i02708,Benjamin Clark,Design,4.6,10/6/2019
i02709,Ethan Hall,Programming,4.5,3/30/2021
i02710,Lucas Lewis,Data Science,4.4,8/25/2020
i02711,Eva Clark,Data Science,3.6,9/27/2019
i02712,Emma Johnson,Business,3.1,9/4/2020
i02713,Olivia Wilson,Physics,4.6,4/24/2021
i02714,Eva Singh,Data Science,4.8,5/29/2020
i02715,Olivia Moore,Programming,3.9,10/13/2021
i02716,Benjamin Singh,AI,4.6,1/22/2019
i02717,Sophia Taylor,Data Science,3.1,5/15/2019
i02718,Lucas Brown,Math,4.5,3/15/2018
i02719,Amelia Thomas,Business,3.3,1/25/2021
i02720,Benjamin Lewis,History,4.3,12/20/2021
i02721,Aarav Thomas,Design,3.6,11/18/2019
i02722,Olivia Sharma,Physics,3.9,7/2/2021
i02723,Zara Davis,Physics,4,9/24/2018
i02724,Ethan Taylor,Data Science,4.4,8/12/2021
i02725,Emma Singh,Data Science,4.5,12/30/2019
i02726,Aarav Wilson,Math,3.5,9/19/2019
i02727,Amelia Verma,Math,4.8,5/28/2021
i02728,Emma Lee,Biology,3.6,3/30/2019
i02729,Arjun Sharma,Music,3.7,11/4/2018
i02730,Aanya Clark,Design,4.2,5/16/2021
i02731,Arjun Sharma,Biology,3.6,7/6/2021
i02732,Noah Brown,AI,3.2,7/12/2021
i02733,Sophia Anderson,Physics,3.7,6/30/2019
i02734,Emma Hall,AI,4.5,1/26/2021
i02735,Sophia Singh,Design,3.2,10/10/2021
i02736,Aanya Brown,Biology,3.2,2/2/2020
i02737,Amelia Moore,Business,4,12/4/2020
i02738,Meera Wilson,Programming,3.2,12/23/2020
i02739,Amelia Clark,AI,3.6,1/14/2019
i02740,Liam Davis,Programming,3.3,6/5/2018
i02741,Olivia Singh,Programming,4.3,10/26/2018
i02742,Lucas Sharma,Data Science,3.5,3/1/2018
i02743,Vihaan Martin,Design,4,2/9/2019
i02744,Aanya Miller,Physics,3.6,7/29/2019
i02745,Mia Patel,Music,4.8,1/7/2020
i02746,Eva Smith,AI,4,6/6/2021
i02747,Mia Moore,Physics,3.7,11/21/2019
i02748,Emma Martin,Biology,3,12/20/2019
i02749,Aarav Singh,Business,3.3,6/21/2020
i02750,Lucas Anderson,History,4.3,10/7/2021
i02751,Benjamin Lee,Programming,3.2,1/30/2021
i02752,Emma Singh,Biology,3.4,6/18/2019
i02753,Eva Clark,Data Science,4.7,10/13/2020
i02754,Karan Verma,Biology,4.1,1/3/2019
i02755,Eva Sharma,Data Science,3,12/14/2018
i02756,Vihaan Anderson,Math,4.3,9/3/2020
i02757,Noah Thomas,Math,4.6,12/20/2019
i02758,Amelia Smith,Data Science,3.3,11/20/2021
i02759,Mia Anderson,Data Science,3.5,4/29/2018
i02760,Aarav Verma,Math,3.7,4/17/2018
i02761,Isabella Lewis,Music,3.7,11/27/2019
i02762,Benjamin Verma,Biology,3.4,10/29/2019
i02763,Riya Verma,Biology,4.6,3/4/2019
i02764,Aarav Lee,Business,3.2,3/5/2020
i02765,Meera Davis,History,3.3,6/26/2018
i02766,Arjun Miller,Biology,3.3,3/25/2020
i02767,Liam Hall,Biology,3.1,11/1/2019
i02768,Lucas Walker,History,4.2,1/5/2018
i02769,Ethan Lee,History,4.5,7/5/2021
i02770,Eva Sharma,Business,4,10/1/2018
i02771,Emma Clark,Physics,3.1,3/8/2021
i02772,Aanya Johnson,Biology,4.3,3/7/2021
i02773,Olivia Taylor,Programming,3,12/23/2018
i02774,Ethan Davis,Business,4.4,2/1/2018
i02775,Aarav Johnson,AI,4.2,9/29/2018
i02776,Aarav Lee,History,4.6,7/17/2021
i02777,Isabella Davis,AI,3.4,10/8/2021
i02778,Zara Hall,Biology,4.4,5/15/2019
i02779,Vihaan Martin,Math,3.7,12/31/2018
i02780,Benjamin Davis,Programming,4.6,7/4/2021
i02781,Aarav Martin,Data Science,4.7,3/23/2018
i02782,Aanya Patel,AI,4.2,5/28/2019
i02783,Eva Brown,Music,4.1,7/7/2020
i02784,Noah Moore,Data Science,4.5,9/5/2021
i02785,Liam Martin,Math,3.2,1/7/2018
i02786,Vihaan Wilson,Data Science,4.7,9/30/2018
i02787,Noah Verma,Biology,4.4,8/31/2020
i02788,Olivia Taylor,Music,4.2,11/9/2020
i02789,Ethan Patel,History,4,12/2/2021
i02790,Benjamin Martin,Design,4.2,3/25/2021
i02791,Karan Wilson,Biology,3.2,10/1/2019
i02792,Arjun Davis,Business,4.9,8/28/2020
i02793,Karan Taylor,Business,3.7,10/1/2018
i02794,Zara Martin,AI,3.1,9/11/2018
i02795,Emma Clark,Physics,4.6,6/15/2020
i02796,Lucas Verma,Physics,4,6/1/2021
i02797,Lucas Sharma,Music,3.4,7/25/2019
i02798,Sophia Miller,Programming,3.9,6/30/2018
i02799,Isabella Taylor,Physics,3.8,10/4/2018
i02800,Meera Miller,History,4.4,1/6/2019
i02801,Benjamin Wilson,Math,4,4/29/2021
i02802,Arjun Smith,Data Science,4,2/15/2020
i02803,Benjamin Thomas,History,3.9,3/18/2021
i02804,Olivia Hall,Programming,4.1,2/4/2018
i02805,Riya Moore,Math,3.1,1/26/2021
i02806,Amelia Wilson,Music,4.2,2/17/2019
i02807,Meera Anderson,Biology,4.8,9/21/2018
i02808,Liam Lewis,Business,4.9,11/23/2020
i02809,Aanya Moore,Math,4.9,6/3/2020
i02810,Aanya Anderson,Physics,3,4/10/2018
i02811,Mia Hall,Business,4.2,8/13/2018
i02812,Ethan Taylor,Business,4.2,9/15/2020
i02813,Zara Moore,AI,4.2,10/31/2019
i02814,Aanya Lee,History,3.1,3/23/2018
i02815,Sophia Lee,Business,5,7/31/2021
i02816,Karan Thomas,Data Science,5,11/20/2021
i02817,Sophia Lee,Math,3.8,8/24/2020
i02818,Lucas Thomas,Physics,4.1,5/1/2019
i02819,Olivia Martin,Design,4,4/18/2021
i02820,Arjun Davis,Math,4.4,1/10/2019
i02821,Eva Clark,Biology,3.1,3/2/2019
i02822,Emma Davis,Music,3.1,3/30/2020
i02823,Zara Taylor,AI,4,10/17/2020
i02824,Benjamin Sharma,Music,4.3,3/12/2021
i02825,Karan Clark,History,3.4,11/17/2021
i02826,Zara Wilson,Biology,3.8,3/18/2019
i02827,Sophia Verma,Programming,3.8,1/15/2019
i02828,Aarav Lee,Physics,3.2,12/16/2020
i02829,Benjamin Johnson,Physics,4.8,4/28/2020
i02830,Aarav Sharma,Math,4.4,9/12/2018
i02831,Benjamin Martin,Programming,4.3,8/5/2019
i02832,Mia Moore,Physics,3.5,5/2/2019
i02833,Riya Anderson,AI,4.2,10/1/2018
i02834,Vihaan Walker,Programming,3.8,6/6/2021
i02835,Emma Brown,Biology,3.7,3/29/2021
i02836,Lucas Walker,Design,3.4,10/27/2020
i02837,Isabella Sharma,Design,4.7,7/10/2021
i02838,Riya Davis,Math,3.1,6/29/2021
i02839,Aanya Martin,Programming,4.7,8/3/2020
i02840,Sophia Patel,History,4.9,2/9/2021
i02841,Isabella Lee,Physics,3.6,5/28/2020
i02842,Mia Taylor,Data Science,3.8,12/25/2020
i02843,Meera Verma,Data Science,3.9,2/18/2021
i02844,Lucas Taylor,Business,3.5,8/13/2021
i02845,Amelia Anderson,Physics,3.1,10/13/2020
i02846,Aarav Brown,Data Science,4.4,9/20/2019
i02847,Mia Miller,History,3.9,9/7/2020
i02848,Sophia Thomas,Business,4.4,1/26/2019
i02849,Aanya Martin,History,3.6,5/18/2021
i02850,Aanya Sharma,Programming,5,8/15/2018
i02851,Aarav Lewis,Math,3,5/18/2021
i02852,Isabella Miller,Math,3.3,4/24/2018
i02853,Vihaan Taylor,Business,3,9/7/2018
i02854,Amelia Clark,Business,4.5,2/4/2021
i02855,Amelia Patel,Math,4.6,9/19/2021
i02856,Arjun Lee,AI,4.1,4/27/2018
i02857,Sophia Clark,Data Science,3.2,6/4/2018
i02858,Ethan Brown,Biology,4.5,10/3/2020
i02859,Vihaan Verma,Design,3.5,9/23/2021
i02860,Liam Sharma,Physics,3.7,5/8/2020
i02861,Karan Sharma,Music,3,12/7/2018
i02862,Isabella Hall,History,4.3,7/27/2019
i02863,Mia Taylor,Biology,4.3,5/10/2020
i02864,Arjun Walker,Music,4.5,5/27/2020
i02865,Eva Martin,Biology,4.1,11/10/2020
i02866,Lucas Moore,Business,5,1/15/2019
i02867,Aarav Walker,AI,4.8,8/28/2019
i02868,Aarav Lee,Music,5,10/16/2020
i02869,Aarav Sharma,Music,4.2,10/2/2018
i02870,Karan Lewis,Programming,3.4,1/2/2018
i02871,Mia Walker,Business,4,11/24/2020
i02872,Lucas Anderson,Business,3.8,3/14/2021
i02873,Eva Taylor,Business,3.2,8/19/2021
i02874,Mia Hall,Music,3.7,1/21/2019
i02875,Amelia Davis,AI,3.1,12/23/2020
i02876,Vihaan Singh,History,4.2,9/9/2018
i02877,Vihaan Martin,Music,3.2,9/14/2018
i02878,Noah Hall,AI,4,5/2/2021
i02879,Benjamin Moore,Math,4.8,10/25/2020
i02880,Aarav Sharma,Biology,3.4,12/2/2021
i02881,Lucas Verma,Physics,4,4/20/2020
i02882,Ethan Clark,Music,4.1,8/25/2019
i02883,Liam Miller,Music,3.3,10/29/2018
i02884,Lucas Thomas,Biology,3.8,2/11/2021
i02885,Eva Wilson,Biology,3.7,9/13/2018
i02886,Karan Sharma,Physics,3.8,12/18/2018
i02887,Aanya Brown,AI,3,2/19/2019
i02888,Sophia Lewis,Math,4.5,5/9/2020
i02889,Karan Martin,History,3.8,9/22/2019
i02890,Eva Johnson,Business,4.9,7/28/2019
i02891,Riya Walker,Design,3.8,2/7/2018
i02892,Lucas Miller,Business,3.2,7/1/2020
i02893,Benjamin Miller,Programming,3.2,12/15/2019
i02894,Aarav Verma,Physics,5,7/31/2020
i02895,Eva Clark,Physics,4.9,1/19/2020
i02896,Zara Lee,Business,4.4,7/13/2018
i02897,Ethan Walker,Biology,4.5,3/31/2018
i02898,Emma Davis,Data Science,3.1,9/27/2020
i02899,Mia Thomas,History,3.6,7/28/2019
i02900,Olivia Davis,Biology,3.6,4/11/2021
i02901,Eva Sharma,Data Science,3,11/28/2021
i02902,Emma Miller,Programming,3.3,10/22/2020
i02903,Emma Wilson,AI,4,6/16/2019
i02904,Karan Miller,Biology,4.1,12/6/2019
i02905,Olivia Davis,Design,4.5,3/13/2021
i02906,Vihaan Brown,Physics,3.2,12/4/2019
i02907,Mia Anderson,Design,4.8,2/29/2020
i02908,Amelia Brown,History,3.9,12/10/2018
i02909,Aarav Lewis,AI,4.4,7/14/2018
i02910,Ethan Lewis,Biology,4.6,8/14/2021
i02911,Liam Martin,Physics,3.3,6/27/2020
i02912,Aarav Anderson,Music,3.4,11/17/2019
i02913,Riya Patel,History,3.4,10/2/2018
i02914,Riya Lewis,Math,4.8,8/19/2018
i02915,Arjun Smith,Physics,4.3,11/18/2021
i02916,Vihaan Miller,Data Science,3.4,10/28/2019
i02917,Meera Verma,History,4.4,4/30/2018
i02918,Benjamin Singh,Programming,3.4,4/14/2019
i02919,Aarav Thomas,Music,4.9,4/15/2020
i02920,Liam Smith,Music,4.1,3/26/2018
i02921,Aarav Wilson,Programming,3.3,5/14/2020
i02922,Benjamin Taylor,History,4.3,10/9/2019
i02923,Aanya Walker,Physics,4.8,7/16/2021
i02924,Aanya Moore,Business,3.9,10/24/2020
i02925,Ethan Miller,Math,3.6,7/18/2018
i02926,Aanya Anderson,History,4.3,11/18/2021
i02927,Emma Brown,AI,4.8,3/2/2020
i02928,Ethan Clark,Business,4.4,5/20/2020
i02929,Ethan Anderson,Biology,4.8,11/16/2020
i02930,Zara Anderson,AI,3.5,8/3/2021
i02931,Zara Verma,Biology,4.3,7/11/2018
i02932,Aarav Wilson,History,3.6,9/3/2020
i02933,Emma Wilson,Business,3.9,5/17/2021
i02934,Liam Martin,Design,4,1/9/2018
i02935,Mia Patel,History,3.2,11/11/2018
i02936,Olivia Verma,Math,3.2,8/17/2018
i02937,Noah Lewis,Physics,3.5,8/13/2021
i02938,Lucas Anderson,Data Science,3.3,3/3/2018
i02939,Vihaan Walker,Music,4.3,2/15/2019
i02940,Meera Hall,Design,4.7,8/16/2021
i02941,Sophia Walker,Business,4.2,1/1/2020
i02942,Arjun Thomas,AI,3.6,12/18/2019
i02943,Olivia Singh,Programming,3,2/8/2020
i02944,Sophia Anderson,Design,3.1,4/19/2021
i02945,Ethan Sharma,Design,3.6,1/19/2021
i02946,Aarav Johnson,History,3.1,5/28/2020
i02947,Karan Sharma,History,4.6,9/14/2020
i02948,Aarav Brown,History,4.5,9/6/2021
i02949,Ethan Wilson,Data Science,4.1,7/21/2019
i02950,Isabella Miller,History,3.4,11/28/2018
i02951,Arjun Taylor,Music,3,3/4/2021
i02952,Ethan Brown,Music,3.1,7/30/2018
i02953,Ethan Verma,Math,4.7,2/10/2020
i02954,Aanya Clark,Business,3,1/20/2021
i02955,Karan Moore,History,5,10/10/2019
i02956,Aarav Verma,Biology,4.6,4/7/2021
i02957,Olivia Brown,Music,5,12/25/2019
i02958,Emma Hall,AI,3.6,9/3/2019
i02959,Karan Walker,Design,4.9,9/1/2021
i02960,Riya Singh,Data Science,4.9,6/2/2020
i02961,Meera Sharma,History,3.4,9/2/2019
i02962,Vihaan Wilson,Business,3.1,10/30/2018
i02963,Amelia Thomas,AI,3.6,1/2/2018
i02964,Karan Taylor,Math,3.4,10/29/2021
i02965,Ethan Moore,Programming,4.8,1/16/2018
i02966,Karan Brown,Math,4.4,11/12/2019
i02967,Aarav Moore,Programming,4.8,11/27/2020
i02968,Vihaan Hall,Data Science,4.1,4/2/2018
i02969,Vihaan Wilson,Music,3.5,8/14/2021
i02970,Emma Lee,Data Science,3.8,2/6/2019
i02971,Emma Brown,Music,4.5,1/25/2020
i02972,Mia Patel,Programming,3.7,8/13/2020
i02973,Isabella Miller,Design,4.8,9/27/2021
i02974,Sophia Lee,Design,3.4,12/10/2020
i02975,Emma Singh,Design,4.1,5/11/2021
i02976,Aanya Anderson,Business,4.2,12/12/2020
i02977,Arjun Patel,AI,4.5,10/20/2019
i02978,Ethan Walker,History,4.6,1/7/2019
i02979,Amelia Brown,Programming,3.2,12/15/2018
i02980,Mia Moore,Data Science,4.1,2/7/2021
i02981,Riya Singh,Data Science,4.7,3/1/2019
i02982,Lucas Patel,AI,4.3,1/15/2019
i02983,Eva Walker,Biology,4.2,7/12/2020
i02984,Mia Verma,Music,4.1,2/2/2020
i02985,Liam Singh,Physics,4.2,5/16/2018
i02986,Riya Johnson,Music,3.4,10/20/2018
i02987,Emma Miller,History,3.8,12/3/2020
i02988,Ethan Anderson,Data Science,4.6,3/14/2020
i02989,Riya Thomas,Music,4.1,2/28/2021
i02990,Liam Sharma,AI,3.4,4/6/2021
i02991,Vihaan Lee,History,4.6,6/25/2019
i02992,Emma Taylor,AI,3.1,8/10/2021
i02993,Riya Miller,Music,3.8,12/3/2019
i02994,Lucas Thomas,History,4.1,8/7/2021
i02995,Eva Walker,Design,4.4,5/12/2020
i02996,Emma Moore,AI,3.7,11/11/2019
i02997,Liam Hall,Data Science,4.4,12/19/2018
i02998,Aarav Davis,Biology,4.2,9/19/2021
i02999,Eva Wilson,AI,4.8,3/6/2018
i03000,Amelia Sharma,History,3.7,7/8/2018
i03001,Meera Verma,Math,3.4,7/6/2018
i03002,Meera Taylor,History,4.8,8/5/2020
i03003,Ethan Singh,History,4,11/2/2021
i03004,Mia Davis,Physics,3.6,12/26/2018
i03005,Vihaan Walker,Physics,3.3,7/30/2021
i03006,Karan Hall,Business,3,1/19/2019
i03007,Mia Lee,Biology,3.4,12/12/2019
i03008,Aarav Lewis,Math,4,3/25/2021
i03009,Mia Lee,Math,4.3,4/19/2019
i03010,Arjun Brown,Programming,4,8/6/2021
i03011,Sophia Miller,Business,4.2,8/6/2018
i03012,Meera Martin,AI,4.5,8/7/2021
i03013,Olivia Clark,AI,3.2,3/7/2021
i03014,Liam Anderson,Math,3.2,11/11/2019
i03015,Zara Hall,AI,4.4,5/11/2019
i03016,Noah Lee,Biology,4.4,8/10/2018
i03017,Mia Brown,Biology,3.8,4/28/2020
i03018,Ethan Moore,AI,4.1,6/30/2021
i03019,Sophia Miller,Data Science,4.2,5/12/2020
i03020,Riya Davis,AI,3.4,10/7/2019
i03021,Karan Taylor,AI,3,6/14/2020
i03022,Ethan Lewis,Design,3.8,1/7/2021
i03023,Amelia Clark,Biology,3.5,1/13/2019
i03024,Noah Miller,Music,3.9,9/1/2021
i03025,Mia Miller,Math,3.1,10/19/2020
i03026,Riya Moore,Business,3.8,3/19/2018
i03027,Sophia Smith,Business,3.3,1/15/2019
i03028,Olivia Miller,History,3.1,3/24/2021
i03029,Eva Clark,Design,3.7,8/28/2021
i03030,Sophia Patel,Business,3.3,5/31/2020
i03031,Ethan Patel,Math,4.6,2/5/2020
i03032,Ethan Smith,Music,4.6,11/24/2021
i03033,Meera Lewis,Programming,4.5,11/27/2018
i03034,Arjun Lewis,AI,3,7/2/2021
i03035,Olivia Sharma,Music,4.9,3/1/2018
i03036,Zara Brown,Physics,4.4,3/28/2018
i03037,Noah Walker,Math,3.8,7/18/2018
i03038,Meera Smith,Music,3.6,12/18/2021
i03039,Emma Lewis,Physics,3,3/2/2019
i03040,Isabella Lee,History,3.7,9/8/2018
i03041,Sophia Sharma,Physics,3.5,3/1/2018
i03042,Liam Wilson,Physics,3.4,4/16/2021
i03043,Aanya Wilson,Math,4.6,1/17/2019
i03044,Emma Martin,Physics,4.8,11/6/2019
i03045,Vihaan Verma,Math,3.7,8/7/2021
i03046,Zara Sharma,Programming,3.9,8/15/2019
i03047,Mia Moore,Physics,3.4,9/27/2018
i03048,Olivia Smith,Data Science,3.9,6/18/2018
i03049,Ethan Wilson,Math,3.7,1/4/2020
